UPM,VIV_SEL,P1_1,P1_2,P1_3,P1_4,P1_5_1,P1_5_2,P1_5_3,P2_1,P2_2,P2_3,FAC_VIV,UPM_DIS,EST_DIS,DOMINIO,TLOC,ESTRATO,ENT
2002992,8,2,1,1,1,1,1,2,4,1,,974,5169,203,U,3,2,20
2002992,9,3,1,1,1,1,1,2,4,1,,974,5169,203,U,3,2,20
2002992,10,2,1,1,1,1,1,2,4,1,,974,5169,203,U,3,2,20
2002992,11,2,2,1,1,1,1,2,3,1,,974,5169,203,U,3,2,20
2002992,12,2,2,1,1,1,2,2,1,1,,974,5169,203,U,3,2,20
2002992,13,2,2,2,1,2,1,2,2,1,,974,5169,203,U,3,2,20
2002992,15,3,1,1,1,1,2,2,1,1,,974,5169,203,U,3,2,20
2002992,16,2,1,1,1,1,1,2,1,1,,974,5169,203,U,3,2,20
2002992,17,2,1,1,1,2,2,2,1,1,,974,5169,203,U,3,2,20
2002992,18,2,2,1,1,1,1,2,7,1,,974,5169,203,U,3,2,20
2002992,19,3,2,1,1,1,1,2,3,1,,974,5169,203,U,3,2,20
2002992,20,2,2,1,1,2,2,2,2,1,,974,5169,203,U,3,2,20
2002996,2,2,2,1,1,2,2,2,4,1,,626,5170,202,U,3,1,20
2002996,3,2,2,1,1,2,2,2,6,1,,626,5170,202,U,3,1,20
2002996,5,2,2,1,1,2,2,2,2,1,,626,5170,202,U,3,1,20
2002996,6,2,2,1,1,1,2,1,7,1,,626,5170,202,U,3,1,20
2002996,7,2,2,1,1,1,1,2,4,1,,626,5170,202,U,3,1,20
2002996,8,3,2,1,1,2,2,2,6,1,,626,5170,202,U,3,1,20
2002996,9,1,2,1,1,2,2,2,2,1,,626,5170,202,U,3,1,20
2002996,10,2,6,1,1,1,1,2,4,1,,626,5170,202,U,3,1,20
2002996,11,2,1,1,1,1,1,2,3,1,,626,5170,202,U,3,1,20
2002996,12,2,2,1,1,2,2,2,6,1,,626,5170,202,U,3,1,20
2002996,13,2,2,1,1,2,1,2,1,1,,626,5170,202,U,3,1,20
2002996,14,2,2,1,1,1,1,2,3,1,,626,5170,202,U,3,1,20
2002996,15,2,2,1,1,2,2,2,4,1,,626,5170,202,U,3,1,20
2002996,16,2,2,1,1,2,1,2,7,1,,626,5170,202,U,3,1,20
2002996,18,2,2,1,1,2,2,2,2,1,,626,5170,202,U,3,1,20
2002996,20,2,2,1,1,2,2,2,4,1,,626,5170,202,U,3,1,20
2003033,1,2,4,2,1,1,2,2,2,1,,1293,5171,211,U,3,1,20
2003033,2,2,2,1,1,1,1,2,4,1,,1293,5171,211,U,3,1,20
2003033,3,3,1,1,1,1,1,1,4,1,,1293,5171,211,U,3,1,20
2003033,4,2,3,1,1,1,1,2,4,1,,1293,5171,211,U,3,1,20
2003033,5,2,5,2,1,1,1,2,5,1,,1293,5171,211,U,3,1,20
2003045,1,3,2,1,1,1,1,2,3,1,,780,5172,211,U,3,2,20
2003045,2,3,6,1,1,2,2,2,3,1,,780,5172,211,U,3,2,20
2003045,3,2,2,1,1,2,1,2,5,1,,780,5172,211,U,3,2,20
2003045,4,3,1,1,1,2,2,2,2,1,,780,5172,211,U,3,2,20
2003045,5,3,6,2,1,1,1,1,7,2,2,780,5172,211,U,3,2,20
2003083,1,3,1,1,1,1,1,2,1,1,,429,5173,212,U,3,3,20
2003083,2,2,1,1,1,1,1,1,4,1,,429,5173,212,U,3,3,20
2003083,3,3,1,1,1,1,1,1,2,1,,429,5173,212,U,3,3,20
2003083,4,3,1,1,1,1,1,2,2,1,,429,5173,212,U,3,3,20
2003083,5,3,1,1,1,1,2,2,1,1,,429,5173,212,U,3,3,20
2003282,1,2,1,2,1,1,1,1,3,1,,581,5174,203,U,3,2,20
2003282,2,1,2,2,1,1,1,1,1,1,,581,5174,203,U,3,2,20
2003282,3,3,2,2,1,1,1,1,2,1,,581,5174,203,U,3,2,20
2003282,4,3,1,2,1,1,1,1,7,1,,581,5174,203,U,3,2,20
2003282,5,2,1,2,1,1,1,1,3,1,,581,5174,203,U,3,2,20
2003282,6,2,1,2,1,1,1,1,7,1,,581,5174,203,U,3,2,20
2003282,7,2,2,2,1,1,1,2,2,1,,581,5174,203,U,3,2,20
2003282,8,2,1,2,1,1,1,2,4,1,,581,5174,203,U,3,2,20
2003282,9,2,1,2,1,1,1,1,7,1,,581,5174,203,U,3,2,20
2003282,10,3,1,2,1,1,1,1,6,2,2,581,5174,203,U,3,2,20
2003282,12,3,1,2,1,1,1,2,3,1,,581,5174,203,U,3,2,20
2003282,14,2,2,2,1,1,2,2,2,1,,581,5174,203,U,3,2,20
2003282,15,2,1,2,1,1,1,2,2,1,,581,5174,203,U,3,2,20
2003282,16,2,1,2,1,1,2,2,1,1,,581,5174,203,U,3,2,20
2003282,17,2,1,2,1,1,1,1,9,1,,581,5174,203,U,3,2,20
2003282,18,3,1,2,1,1,1,1,4,1,,581,5174,203,U,3,2,20
2003282,19,3,1,2,1,1,1,1,2,1,,581,5174,203,U,3,2,20
2003282,20,2,2,2,1,1,1,2,2,1,,581,5174,203,U,3,2,20
2003321,1,2,2,1,1,2,2,2,4,1,,799,5175,203,U,3,2,20
2003321,2,1,2,1,1,1,2,2,2,1,,799,5175,203,U,3,2,20
2003321,4,3,1,1,1,1,1,1,2,1,,799,5175,203,U,3,2,20
2003321,5,2,1,1,1,1,1,1,3,1,,799,5175,203,U,3,2,20
2003321,6,3,1,1,1,1,1,1,4,1,,799,5175,203,U,3,2,20
2003321,7,2,1,1,1,1,1,2,1,1,,799,5175,203,U,3,2,20
2003321,8,2,2,1,1,2,2,2,2,1,,799,5175,203,U,3,2,20
2003321,9,2,1,1,1,1,2,2,1,1,,799,5175,203,U,3,2,20
2003321,10,2,1,1,1,1,1,2,7,1,,799,5175,203,U,3,2,20
2003321,11,2,1,1,1,1,1,2,2,1,,799,5175,203,U,3,2,20
2003321,12,2,1,1,1,1,1,1,5,1,,799,5175,203,U,3,2,20
2003321,13,2,1,1,1,1,1,1,2,1,,799,5175,203,U,3,2,20
2003321,14,3,1,1,1,1,1,1,4,1,,799,5175,203,U,3,2,20
2003321,15,2,2,2,1,2,2,2,4,1,,799,5175,203,U,3,2,20
2003321,16,1,1,2,1,1,2,2,2,1,,799,5175,203,U,3,2,20
2003321,17,1,2,2,1,1,1,2,5,1,,799,5175,203,U,3,2,20
2003321,18,2,2,2,1,1,2,2,2,1,,799,5175,203,U,3,2,20
2003321,19,2,1,1,1,1,1,1,3,1,,799,5175,203,U,3,2,20
2003406,1,2,1,2,1,1,2,1,3,1,,573,5176,203,U,3,2,20
2003406,2,3,1,2,1,1,1,2,2,1,,573,5176,203,U,3,2,20
2003406,3,3,2,2,1,1,1,1,4,1,,573,5176,203,U,3,2,20
2003406,5,3,1,2,1,1,1,1,4,1,,573,5176,203,U,3,2,20
2003406,7,2,1,2,1,1,1,2,3,1,,573,5176,203,U,3,2,20
2003406,8,2,1,2,1,1,1,2,5,1,,573,5176,203,U,3,2,20
2003406,9,2,2,2,1,1,1,2,4,1,,573,5176,203,U,3,2,20
2003406,10,2,1,2,1,1,1,2,1,1,,573,5176,203,U,3,2,20
2003406,11,2,2,2,1,1,1,2,8,1,,573,5176,203,U,3,2,20
2003406,12,2,1,1,1,1,2,2,4,1,,573,5176,203,U,3,2,20
2003406,14,2,1,2,1,1,2,2,2,1,,573,5176,203,U,3,2,20
2003406,15,2,2,2,1,1,2,2,1,1,,573,5176,203,U,3,2,20
2003406,16,2,1,2,1,1,1,1,3,1,,573,5176,203,U,3,2,20
2003406,17,2,2,1,1,2,2,2,5,1,,573,5176,203,U,3,2,20
2003406,18,2,2,2,1,1,1,2,3,1,,573,5176,203,U,3,2,20
2003406,19,2,2,2,1,2,2,2,1,1,,573,5176,203,U,3,2,20
2003406,20,2,2,2,1,1,1,1,8,1,,573,5176,203,U,3,2,20
2003431,1,2,1,1,1,1,1,2,7,1,,825,5177,202,U,3,1,20
2003431,2,1,2,1,1,1,1,1,6,1,,825,5177,202,U,3,1,20
2003431,3,2,2,1,1,1,2,2,1,1,,825,5177,202,U,3,1,20
2003431,4,2,2,1,1,2,2,2,3,1,,825,5177,202,U,3,1,20
2003431,5,2,1,1,1,2,1,2,3,1,,825,5177,202,U,3,1,20
2003431,6,2,1,1,1,1,2,2,2,1,,825,5177,202,U,3,1,20
2003431,7,2,2,2,1,2,2,2,2,1,,825,5177,202,U,3,1,20
2003431,8,2,1,1,1,2,2,2,2,1,,825,5177,202,U,3,1,20
2003431,9,1,2,1,1,2,2,2,4,1,,825,5177,202,U,3,1,20
2003431,10,2,2,1,1,1,2,1,3,1,,825,5177,202,U,3,1,20
2003431,12,3,1,1,1,1,2,1,3,1,,825,5177,202,U,3,1,20
2003431,13,2,2,1,1,2,2,2,2,1,,825,5177,202,U,3,1,20
2003431,14,2,2,2,1,1,2,2,4,1,,825,5177,202,U,3,1,20
2003431,15,2,1,1,1,1,1,1,2,1,,825,5177,202,U,3,1,20
2003431,16,2,2,2,1,1,2,1,5,1,,825,5177,202,U,3,1,20
2003431,17,2,2,2,1,1,2,1,4,1,,825,5177,202,U,3,1,20
2003431,18,2,2,2,1,2,2,2,5,1,,825,5177,202,U,3,1,20
2003431,19,2,2,1,1,1,2,2,5,1,,825,5177,202,U,3,1,20
2003431,20,2,2,2,1,2,2,2,3,1,,825,5177,202,U,3,1,20
2003436,1,2,2,5,1,1,2,1,2,1,,763,5178,202,U,3,1,20
2003436,2,1,2,5,1,2,2,2,1,1,,763,5178,202,U,3,1,20
2003436,3,2,2,5,1,2,2,2,3,1,,763,5178,202,U,3,1,20
2003436,4,3,2,5,1,1,2,2,3,1,,763,5178,202,U,3,1,20
2003436,5,2,2,2,1,1,2,1,7,1,,763,5178,202,U,3,1,20
2003436,6,2,2,5,1,1,2,2,2,1,,763,5178,202,U,3,1,20
2003436,7,2,1,2,1,1,2,1,2,1,,763,5178,202,U,3,1,20
2003436,10,2,1,5,1,2,2,2,3,1,,763,5178,202,U,3,1,20
2003436,11,1,2,2,1,1,2,2,5,1,,763,5178,202,U,3,1,20
2003436,12,1,2,2,1,2,2,2,1,1,,763,5178,202,U,3,1,20
2003436,13,1,2,5,1,1,2,2,4,1,,763,5178,202,U,3,1,20
2003436,14,2,2,2,1,2,2,2,5,1,,763,5178,202,U,3,1,20
2003436,15,2,1,2,1,1,2,1,3,1,,763,5178,202,U,3,1,20
2003436,16,2,2,5,1,2,1,2,2,1,,763,5178,202,U,3,1,20
2003436,17,2,2,2,1,2,2,2,5,1,,763,5178,202,U,3,1,20
2003436,18,1,2,2,1,1,2,2,1,1,,763,5178,202,U,3,1,20
2003436,19,2,2,5,1,1,2,1,5,2,2,763,5178,202,U,3,1,20
2003436,20,2,2,5,1,2,2,2,5,1,,763,5178,202,U,3,1,20
2003493,1,2,1,1,1,1,1,2,5,1,,394,5179,203,U,3,2,20
2003493,2,2,1,1,1,1,1,1,7,1,,394,5179,203,U,3,2,20
2003493,3,3,1,1,1,1,1,2,4,1,,394,5179,203,U,3,2,20
2003493,4,2,1,1,1,1,1,2,2,1,,394,5179,203,U,3,2,20
2003493,5,3,1,1,1,1,1,2,9,2,2,394,5179,203,U,3,2,20
2003493,6,3,1,1,1,1,1,1,4,1,,394,5179,203,U,3,2,20
2003493,7,2,1,1,1,1,1,1,4,1,,394,5179,203,U,3,2,20
2003493,8,3,1,1,1,1,1,1,3,1,,394,5179,203,U,3,2,20
2003493,9,3,2,1,1,2,2,2,1,1,,394,5179,203,U,3,2,20
2003493,10,2,2,1,1,1,1,2,2,1,,394,5179,203,U,3,2,20
2003493,11,2,1,1,1,1,2,2,2,1,,394,5179,203,U,3,2,20
2003493,12,2,2,1,1,1,1,2,3,1,,394,5179,203,U,3,2,20
2003493,13,3,1,1,1,1,1,2,4,1,,394,5179,203,U,3,2,20
2003493,14,2,2,1,1,2,2,1,1,1,,394,5179,203,U,3,2,20
2003493,15,2,1,1,1,1,1,2,4,1,,394,5179,203,U,3,2,20
2003493,17,3,1,1,1,1,1,2,2,1,,394,5179,203,U,3,2,20
2003493,18,2,1,1,1,1,2,2,4,1,,394,5179,203,U,3,2,20
2003493,19,2,5,1,1,1,1,2,2,1,,394,5179,203,U,3,2,20
2003493,20,2,1,1,1,1,2,1,5,1,,394,5179,203,U,3,2,20
2003540,1,2,1,1,1,1,1,2,2,1,,350,5180,210,U,2,3,20
2003540,2,2,1,1,1,1,1,2,3,1,,350,5180,210,U,2,3,20
2003540,3,2,1,1,1,1,2,2,3,1,,350,5180,210,U,2,3,20
2003540,4,1,1,1,1,1,2,2,2,1,,350,5180,210,U,2,3,20
2003540,5,2,1,1,1,1,1,2,6,1,,350,5180,210,U,2,3,20
2060028,1,1,2,2,1,1,2,2,1,1,,844,5181,204,R,4,1,20
2060028,2,2,2,2,1,1,1,1,6,1,,844,5181,204,R,4,1,20
2060028,3,2,2,2,1,1,1,1,3,1,,844,5181,204,R,4,1,20
2060028,4,2,2,2,1,1,1,1,4,1,,844,5181,204,R,4,1,20
2060028,5,3,1,2,1,1,1,2,4,1,,844,5181,204,R,4,1,20
2060028,6,2,3,2,1,1,1,2,5,1,,844,5181,204,R,4,1,20
2060028,7,2,2,2,1,1,1,2,4,1,,844,5181,204,R,4,1,20
2060028,8,2,2,2,1,1,1,1,4,1,,844,5181,204,R,4,1,20
2060028,9,2,2,2,1,1,2,2,5,1,,844,5181,204,R,4,1,20
2060028,10,2,2,2,1,2,2,2,2,1,,844,5181,204,R,4,1,20
2060028,11,2,2,2,1,1,2,2,7,1,,844,5181,204,R,4,1,20
2060028,12,2,2,2,1,1,1,1,1,1,,844,5181,204,R,4,1,20
2060028,13,2,2,2,1,1,1,1,5,1,,844,5181,204,R,4,1,20
2060028,14,2,2,2,1,1,1,1,2,1,,844,5181,204,R,4,1,20
2060028,15,3,2,2,1,1,1,1,7,1,,844,5181,204,R,4,1,20
2060028,16,2,2,2,1,1,1,1,3,1,,844,5181,204,R,4,1,20
2060028,17,2,1,2,1,1,1,2,3,1,,844,5181,204,R,4,1,20
2060028,18,2,1,2,1,1,1,2,4,1,,844,5181,204,R,4,1,20
2060028,19,2,2,2,1,1,2,2,4,1,,844,5181,204,R,4,1,20
2060028,20,3,1,2,1,1,1,1,3,1,,844,5181,204,R,4,1,20
2060029,1,2,2,2,1,1,1,1,6,1,,972,5182,204,R,4,1,20
2060029,2,2,2,2,1,1,1,1,5,1,,972,5182,204,R,4,1,20
2060029,3,2,2,2,1,1,1,2,3,1,,972,5182,204,R,4,1,20
2060029,4,2,1,2,1,1,1,1,3,1,,972,5182,204,R,4,1,20
2060029,5,2,2,2,1,1,1,1,3,1,,972,5182,204,R,4,1,20
2060029,6,2,2,2,1,2,2,2,3,1,,972,5182,204,R,4,1,20
2060029,7,2,5,2,1,1,1,2,2,1,,972,5182,204,R,4,1,20
2060029,8,2,6,2,1,1,2,2,6,1,,972,5182,204,R,4,1,20
2060029,10,3,2,2,1,1,2,1,4,1,,972,5182,204,R,4,1,20
2060029,11,3,1,2,1,1,1,1,3,1,,972,5182,204,R,4,1,20
2060029,12,2,2,2,1,1,1,2,2,1,,972,5182,204,R,4,1,20
2060029,14,2,2,2,1,2,2,2,2,1,,972,5182,204,R,4,1,20
2060029,15,3,1,2,1,1,1,1,6,1,,972,5182,204,R,4,1,20
2060029,16,2,2,2,1,1,1,2,5,1,,972,5182,204,R,4,1,20
2060029,17,2,2,2,1,1,1,1,5,1,,972,5182,204,R,4,1,20
2060029,18,3,3,2,1,1,1,1,4,1,,972,5182,204,R,4,1,20
2060029,19,2,2,2,1,1,1,2,1,1,,972,5182,204,R,4,1,20
2060029,20,2,2,2,1,1,2,1,5,2,2,972,5182,204,R,4,1,20
2060029,21,2,1,2,1,1,1,1,2,1,,972,5182,204,R,4,1,20
2060031,1,2,2,2,1,1,1,2,4,1,,526,5183,204,R,4,1,20
2060031,2,2,2,5,1,1,1,2,2,1,,526,5183,204,R,4,1,20
2060031,3,2,2,2,1,1,1,2,5,1,,526,5183,204,R,4,1,20
2060031,4,2,2,5,1,1,1,2,6,1,,526,5183,204,R,4,1,20
2060031,5,2,2,2,1,1,2,2,4,1,,526,5183,204,R,4,1,20
2060031,6,2,1,2,1,1,1,1,5,1,,526,5183,204,R,4,1,20
2060031,7,2,2,2,1,1,1,2,1,1,,526,5183,204,R,4,1,20
2060031,8,2,2,5,1,1,1,2,5,1,,526,5183,204,R,4,1,20
2060031,9,2,2,2,1,1,1,2,5,1,,526,5183,204,R,4,1,20
2060031,10,3,2,2,1,2,1,1,5,1,,526,5183,204,R,4,1,20
2060031,11,2,3,2,1,1,1,2,4,1,,526,5183,204,R,4,1,20
2060031,12,2,3,5,1,2,1,2,2,1,,526,5183,204,R,4,1,20
2060031,13,2,2,5,1,2,2,2,2,1,,526,5183,204,R,4,1,20
2060031,14,2,2,2,1,1,1,2,5,1,,526,5183,204,R,4,1,20
2060031,15,2,2,2,1,2,1,2,1,1,,526,5183,204,R,4,1,20
2060031,16,2,2,2,1,2,1,2,2,1,,526,5183,204,R,4,1,20
2060031,17,2,2,2,1,1,1,1,8,1,,526,5183,204,R,4,1,20
2060031,18,2,2,2,1,1,1,2,2,1,,526,5183,204,R,4,1,20
2060031,19,2,2,2,1,1,1,2,5,1,,526,5183,204,R,4,1,20
2060129,1,2,2,5,1,2,2,2,1,1,,704,5184,204,R,4,1,20
2060129,2,2,2,5,1,1,2,2,2,1,,704,5184,204,R,4,1,20
2060129,3,2,2,2,1,1,1,1,4,1,,704,5184,204,R,4,1,20
2060129,4,2,2,5,1,1,2,2,4,1,,704,5184,204,R,4,1,20
2060129,5,2,2,5,1,1,2,2,11,2,2,704,5184,204,R,4,1,20
2060129,6,2,2,1,1,1,2,2,1,1,,704,5184,204,R,4,1,20
2060129,7,2,2,5,1,1,2,2,1,1,,704,5184,204,R,4,1,20
2060129,8,2,2,5,1,2,1,2,5,1,,704,5184,204,R,4,1,20
2060129,9,2,2,5,1,2,2,2,4,1,,704,5184,204,R,4,1,20
2060129,10,2,2,1,1,1,2,2,2,1,,704,5184,204,R,4,1,20
2060129,11,3,2,2,1,1,2,2,2,1,,704,5184,204,R,4,1,20
2060129,12,2,2,2,1,1,2,2,2,1,,704,5184,204,R,4,1,20
2060129,14,2,2,2,1,1,2,2,5,1,,704,5184,204,R,4,1,20
2060129,15,1,2,2,1,2,2,2,2,1,,704,5184,204,R,4,1,20
2060129,17,2,2,2,1,1,2,2,3,1,,704,5184,204,R,4,1,20
2060129,18,2,2,2,1,1,2,2,2,1,,704,5184,204,R,4,1,20
2060129,19,2,4,2,1,2,2,2,5,1,,704,5184,204,R,4,1,20
2060129,20,2,4,2,1,2,2,2,5,1,,704,5184,204,R,4,1,20
2060144,1,2,2,2,1,2,2,2,4,1,,755,5185,204,R,4,1,20
2060144,2,2,2,2,1,1,1,1,5,1,,755,5185,204,R,4,1,20
2060144,3,2,1,2,1,1,1,2,6,1,,755,5185,204,R,4,1,20
2060144,4,2,1,2,1,2,1,2,4,1,,755,5185,204,R,4,1,20
2060144,5,2,1,2,1,1,1,1,5,1,,755,5185,204,R,4,1,20
2060144,6,2,2,2,1,1,1,2,2,1,,755,5185,204,R,4,1,20
2060144,7,2,1,2,1,1,1,2,3,1,,755,5185,204,R,4,1,20
2060144,8,2,2,2,1,1,2,2,4,1,,755,5185,204,R,4,1,20
2060144,9,2,2,2,1,1,1,2,2,1,,755,5185,204,R,4,1,20
2060144,10,2,2,2,1,1,2,2,4,1,,755,5185,204,R,4,1,20
2060144,12,2,2,2,1,1,1,2,3,1,,755,5185,204,R,4,1,20
2060144,13,2,1,2,1,1,1,2,6,1,,755,5185,204,R,4,1,20
2060144,14,2,2,2,1,2,2,2,1,1,,755,5185,204,R,4,1,20
2060144,15,2,1,2,1,1,1,2,4,1,,755,5185,204,R,4,1,20
2060144,16,2,2,2,1,1,2,2,2,1,,755,5185,204,R,4,1,20
2060144,17,2,2,2,1,2,2,2,5,1,,755,5185,204,R,4,1,20
2060144,18,2,2,2,1,1,2,2,1,1,,755,5185,204,R,4,1,20
2060144,19,2,1,2,1,1,1,2,3,1,,755,5185,204,R,4,1,20
2060144,20,2,6,2,1,1,1,2,2,1,,755,5185,204,R,4,1,20
2060172,1,1,2,2,1,1,2,2,1,1,,762,5186,204,R,4,1,20
2060172,2,2,2,2,1,1,2,2,5,2,2,762,5186,204,R,4,1,20
2060172,3,2,2,2,1,1,1,2,2,1,,762,5186,204,R,4,1,20
2060172,4,2,2,5,1,2,2,2,4,1,,762,5186,204,R,4,1,20
2060172,5,2,5,2,2,2,2,2,5,1,,762,5186,204,R,4,1,20
2060172,6,1,1,2,1,1,2,1,5,1,,762,5186,204,R,4,1,20
2060172,7,2,6,5,1,2,2,2,4,1,,762,5186,204,R,4,1,20
2060172,8,2,2,5,1,1,2,2,4,1,,762,5186,204,R,4,1,20
2060172,9,1,6,5,1,1,2,2,5,1,,762,5186,204,R,4,1,20
2060172,11,1,2,5,1,2,2,2,5,1,,762,5186,204,R,4,1,20
2060172,13,2,2,2,1,2,2,2,3,1,,762,5186,204,R,4,1,20
2060172,14,1,2,2,1,1,2,2,6,1,,762,5186,204,R,4,1,20
2060172,15,2,2,2,1,1,2,2,5,1,,762,5186,204,R,4,1,20
2060172,16,2,2,2,1,1,2,2,4,1,,762,5186,204,R,4,1,20
2060172,17,1,2,2,1,2,2,2,3,1,,762,5186,204,R,4,1,20
2060172,18,1,6,5,1,2,2,2,3,1,,762,5186,204,R,4,1,20
2060172,19,2,2,2,1,1,2,2,7,1,,762,5186,204,R,4,1,20
2060172,20,2,5,2,1,1,2,2,5,1,,762,5186,204,R,4,1,20
2060172,21,2,2,2,1,2,2,1,5,1,,762,5186,204,R,4,1,20
2060172,22,2,2,2,1,1,1,1,5,1,,762,5186,204,R,4,1,20
2060188,1,3,1,2,1,1,1,2,3,1,,624,5187,205,R,4,2,20
2060188,2,2,1,2,1,2,2,1,1,1,,624,5187,205,R,4,2,20
2060188,3,2,2,2,1,1,2,2,4,1,,624,5187,205,R,4,2,20
2060188,4,2,6,2,1,1,1,1,3,1,,624,5187,205,R,4,2,20
2060188,5,2,5,2,1,1,1,2,3,1,,624,5187,205,R,4,2,20
2060188,6,3,1,2,1,1,1,1,3,1,,624,5187,205,R,4,2,20
2060188,8,2,1,2,1,1,2,2,3,1,,624,5187,205,R,4,2,20
2060188,9,2,2,2,1,1,1,2,3,1,,624,5187,205,R,4,2,20
2060188,11,2,2,2,1,1,1,2,5,1,,624,5187,205,R,4,2,20
2060188,12,1,5,2,1,1,2,2,1,1,,624,5187,205,R,4,2,20
2060188,13,3,1,2,1,1,1,1,2,1,,624,5187,205,R,4,2,20
2060188,14,3,2,2,1,1,1,2,5,1,,624,5187,205,R,4,2,20
2060188,15,2,1,2,1,1,1,1,3,1,,624,5187,205,R,4,2,20
2060188,16,2,1,2,1,1,1,1,3,1,,624,5187,205,R,4,2,20
2060188,17,3,1,2,1,1,2,2,1,1,,624,5187,205,R,4,2,20
2060188,18,3,6,2,1,1,1,1,5,1,,624,5187,205,R,4,2,20
2060188,19,3,1,2,1,1,1,1,2,1,,624,5187,205,R,4,2,20
2060188,20,2,2,2,1,2,2,2,1,1,,624,5187,205,R,4,2,20
2060234,1,2,1,2,1,1,2,2,4,1,,796,5188,204,R,4,1,20
2060234,2,2,2,2,1,1,1,2,5,1,,796,5188,204,R,4,1,20
2060234,3,2,2,2,1,1,1,1,8,2,2,796,5188,204,R,4,1,20
2060234,4,2,6,2,1,1,1,2,2,1,,796,5188,204,R,4,1,20
2060234,5,2,1,2,1,1,2,1,5,1,,796,5188,204,R,4,1,20
2060234,6,2,2,2,1,1,1,1,2,1,,796,5188,204,R,4,1,20
2060234,8,2,2,2,1,1,1,2,5,1,,796,5188,204,R,4,1,20
2060234,9,2,2,2,1,1,1,2,3,1,,796,5188,204,R,4,1,20
2060234,10,1,4,5,1,2,2,2,1,1,,796,5188,204,R,4,1,20
2060234,11,2,6,2,1,1,1,2,9,1,,796,5188,204,R,4,1,20
2060234,12,1,2,2,1,2,2,2,6,1,,796,5188,204,R,4,1,20
2060234,13,2,2,5,1,1,1,2,4,1,,796,5188,204,R,4,1,20
2060234,14,2,6,2,1,1,1,1,4,1,,796,5188,204,R,4,1,20
2060234,15,1,5,2,1,1,2,2,6,1,,796,5188,204,R,4,1,20
2060234,16,2,2,2,1,1,2,2,1,1,,796,5188,204,R,4,1,20
2060234,17,3,1,2,1,1,1,1,3,1,,796,5188,204,R,4,1,20
2060234,18,2,2,2,1,1,1,2,2,1,,796,5188,204,R,4,1,20
2060234,19,2,2,2,1,1,2,2,2,1,,796,5188,204,R,4,1,20
2060234,20,1,2,2,1,2,2,2,7,1,,796,5188,204,R,4,1,20
2060248,1,2,1,1,1,1,2,2,2,1,,821,5189,204,R,4,1,20
2060248,2,2,2,1,1,1,1,2,2,1,,821,5189,204,R,4,1,20
2060248,3,3,2,1,1,1,1,2,5,1,,821,5189,204,R,4,1,20
2060248,4,2,2,2,1,1,2,2,5,1,,821,5189,204,R,4,1,20
2060248,5,2,3,1,1,1,1,2,5,1,,821,5189,204,R,4,1,20
2060248,6,2,2,1,1,1,1,2,3,1,,821,5189,204,R,4,1,20
2060248,7,2,2,1,1,1,1,2,1,1,,821,5189,204,R,4,1,20
2060248,8,2,2,1,1,1,1,2,2,1,,821,5189,204,R,4,1,20
2060248,9,2,2,1,1,2,1,2,3,1,,821,5189,204,R,4,1,20
2060248,10,2,2,1,1,1,1,1,5,1,,821,5189,204,R,4,1,20
2060248,11,2,6,1,1,1,1,2,4,1,,821,5189,204,R,4,1,20
2060248,12,3,1,1,1,2,2,2,4,2,2,821,5189,204,R,4,1,20
2060248,13,2,2,1,1,1,2,2,3,1,,821,5189,204,R,4,1,20
2060248,14,2,2,1,1,1,1,2,6,1,,821,5189,204,R,4,1,20
2060248,15,2,1,2,1,1,1,1,2,1,,821,5189,204,R,4,1,20
2060248,16,2,2,1,1,1,1,1,7,1,,821,5189,204,R,4,1,20
2060248,17,1,2,1,1,1,2,2,3,1,,821,5189,204,R,4,1,20
2060248,18,1,2,1,1,2,1,2,3,1,,821,5189,204,R,4,1,20
2060248,19,2,2,1,1,2,1,2,4,1,,821,5189,204,R,4,1,20
2060248,20,2,2,1,1,1,1,2,5,1,,821,5189,204,R,4,1,20
2060332,2,2,1,2,1,2,1,1,2,1,,556,5190,204,R,4,1,20
2060332,3,2,2,2,1,1,1,1,4,1,,556,5190,204,R,4,1,20
2060332,4,2,1,2,1,1,1,1,2,1,,556,5190,204,R,4,1,20
2060332,5,2,2,2,1,1,1,2,2,1,,556,5190,204,R,4,1,20
2060332,6,2,2,2,1,1,2,2,4,1,,556,5190,204,R,4,1,20
2060332,7,2,1,2,1,1,1,1,2,1,,556,5190,204,R,4,1,20
2060332,8,2,1,2,1,1,1,1,4,1,,556,5190,204,R,4,1,20
2060332,9,2,2,2,1,1,1,1,2,1,,556,5190,204,R,4,1,20
2060332,10,2,2,2,1,1,1,1,4,1,,556,5190,204,R,4,1,20
2060332,11,2,6,2,1,2,2,2,4,1,,556,5190,204,R,4,1,20
2060332,12,2,6,2,1,2,1,2,3,1,,556,5190,204,R,4,1,20
2060332,13,2,6,2,1,1,1,2,3,1,,556,5190,204,R,4,1,20
2060332,15,2,6,2,1,1,2,2,4,1,,556,5190,204,R,4,1,20
2060332,16,2,1,2,1,1,2,2,7,2,2,556,5190,204,R,4,1,20
2060332,17,2,1,2,1,1,1,1,5,1,,556,5190,204,R,4,1,20
2060332,18,2,1,2,1,1,2,2,3,1,,556,5190,204,R,4,1,20
2060332,19,2,1,2,1,1,1,1,4,1,,556,5190,204,R,4,1,20
